"Date"	"amu"	"am_group"
2022-02-01	18.1663934309032	"Aminoglycosides"
2022-03-01	18.0171805168511	"Aminoglycosides"
2022-04-01	18.0161457483799	"Aminoglycosides"
2022-05-01	18.368498068763	"Aminoglycosides"
2022-06-01	19.1149020256347	"Aminoglycosides"
2022-07-01	19.4412986965954	"Aminoglycosides"
2022-08-01	20.386179739516	"Aminoglycosides"
2022-09-01	21.8163366067398	"Aminoglycosides"
2022-10-01	23.6803408854817	"Aminoglycosides"
2022-11-01	26.9108887531058	"Aminoglycosides"
2022-12-01	28.6217429390356	"Aminoglycosides"
2013-03-01	0.918156097031703	"Amphenicols"
2013-04-01	0.949514950469471	"Amphenicols"
2013-05-01	0.910301233630728	"Amphenicols"
2013-06-01	0.946256650896652	"Amphenicols"
2013-07-01	0.951787215022195	"Amphenicols"
2013-08-01	0.884461064126969	"Amphenicols"
2013-09-01	0.72190269927883	"Amphenicols"
2013-10-01	1.06388304504297	"Amphenicols"
2013-11-01	1.55568690270896	"Amphenicols"
2013-12-01	1.57317663934402	"Amphenicols"
2014-01-01	1.31412422176674	"Amphenicols"
2014-02-01	0.938209036935452	"Amphenicols"
2014-03-01	1.06808488627017	"Amphenicols"
2014-04-01	1.318737411239	"Amphenicols"
2014-05-01	1.30724851583626	"Amphenicols"
2014-06-01	1.13046620569492	"Amphenicols"
2014-07-01	0.882366396204096	"Amphenicols"
2014-08-01	0.878623853973236	"Amphenicols"
2014-09-01	0.967106431122864	"Amphenicols"
2014-10-01	0.9297392230921	"Amphenicols"
2014-11-01	0.918847340005958	"Amphenicols"
2014-12-01	1.17681764684402	"Amphenicols"
2015-01-01	1.32671832405654	"Amphenicols"
2015-02-01	1.39319800703299	"Amphenicols"
2015-03-01	1.1525086551204	"Amphenicols"
2015-04-01	1.02659798691744	"Amphenicols"
2015-05-01	1.0393327112732	"Amphenicols"
2015-06-01	1.08202330520152	"Amphenicols"
2015-07-01	1.1100073106147	"Amphenicols"
2015-08-01	1.1947258126619	"Amphenicols"
2015-09-01	1.2717421951445	"Amphenicols"
2015-10-01	1.3112011810739	"Amphenicols"
2015-11-01	1.31139928534466	"Amphenicols"
2015-12-01	1.33824926304902	"Amphenicols"
2016-01-01	1.57430794615517	"Amphenicols"
2016-02-01	1.67139987803815	"Amphenicols"
2016-03-01	1.76563209688404	"Amphenicols"
2016-04-01	1.71181951727147	"Amphenicols"
2016-05-01	1.60482977418396	"Amphenicols"
2016-06-01	1.58523653316555	"Amphenicols"
2016-07-01	1.4791998360644	"Amphenicols"
2016-08-01	1.5192616650671	"Amphenicols"
2016-09-01	1.5053041148532	"Amphenicols"
2016-10-01	1.56810713524757	"Amphenicols"
2016-11-01	1.55164681101433	"Amphenicols"
2016-12-01	1.56798281099696	"Amphenicols"
2017-01-01	1.47362042931697	"Amphenicols"
2017-02-01	1.65105492275702	"Amphenicols"
2017-03-01	1.614700935954	"Amphenicols"
2017-04-01	1.63038513207807	"Amphenicols"
2017-05-01	1.60241539138116	"Amphenicols"
2017-06-01	1.58721274202539	"Amphenicols"
2017-07-01	1.72345622380063	"Amphenicols"
2017-08-01	1.59570834380117	"Amphenicols"
2017-09-01	1.62013974481143	"Amphenicols"
2017-10-01	1.4959195977725	"Amphenicols"
2017-11-01	1.48496186796439	"Amphenicols"
2017-12-01	1.44232650751392	"Amphenicols"
2018-01-01	1.51449989733911	"Amphenicols"
2018-02-01	1.58272165370922	"Amphenicols"
2018-03-01	1.70620909304857	"Amphenicols"
2018-04-01	1.75785676766447	"Amphenicols"
2018-05-01	1.8703003137166	"Amphenicols"
2018-06-01	1.80342494016142	"Amphenicols"
2018-07-01	1.7891082247911	"Amphenicols"
2018-08-01	1.57133497167954	"Amphenicols"
2018-09-01	1.50399860934576	"Amphenicols"
2018-10-01	1.45976498535363	"Amphenicols"
2018-11-01	1.49012070489616	"Amphenicols"
2018-12-01	1.53185384931219	"Amphenicols"
2019-01-01	1.52004627623651	"Amphenicols"
2019-02-01	1.61104979962122	"Amphenicols"
2019-03-01	1.64983441616247	"Amphenicols"
2019-04-01	1.65984072578424	"Amphenicols"
2019-05-01	1.64338165438876	"Amphenicols"
2019-06-01	1.62038981457219	"Amphenicols"
2019-07-01	1.6659205374836	"Amphenicols"
2019-08-01	1.68807902460417	"Amphenicols"
2019-09-01	1.76046257371163	"Amphenicols"
2019-10-01	1.7764314451283	"Amphenicols"
2019-11-01	1.78586369808313	"Amphenicols"
2019-12-01	1.77401712978346	"Amphenicols"
2020-01-01	1.86511486533071	"Amphenicols"
2020-02-01	1.85143107040519	"Amphenicols"
2020-03-01	1.85950147527714	"Amphenicols"
2020-04-01	1.77945648195131	"Amphenicols"
2020-05-01	1.89088741045716	"Amphenicols"
2020-06-01	1.92127644516805	"Amphenicols"
2020-07-01	2.1012425447899	"Amphenicols"
2020-08-01	1.97485399681534	"Amphenicols"
2020-09-01	2.05447697552806	"Amphenicols"
2020-10-01	1.8589742459903	"Amphenicols"
2020-11-01	2.02889724227419	"Amphenicols"
2020-12-01	2.06322043711612	"Amphenicols"
2021-01-01	2.22062451179494	"Amphenicols"
2021-02-01	2.19621891135659	"Amphenicols"
2021-03-01	2.2367599515465	"Amphenicols"
2021-04-01	2.32483259761614	"Amphenicols"
2021-05-01	2.52980145238903	"Amphenicols"
2021-06-01	2.67942216693039	"Amphenicols"
2021-07-01	2.72594496525646	"Amphenicols"
2021-08-01	3.237683830584	"Amphenicols"
2021-09-01	3.50021875729833	"Amphenicols"
2021-10-01	3.6008885128205	"Amphenicols"
2021-11-01	3.04276573397966	"Amphenicols"
2021-12-01	2.71538465843482	"Amphenicols"
2022-01-01	2.55570176988634	"Amphenicols"
2022-02-01	2.61267363151822	"Amphenicols"
2022-03-01	2.54811013506994	"Amphenicols"
2022-04-01	2.50420281736117	"Amphenicols"
2022-05-01	2.39393032098413	"Amphenicols"
2022-06-01	2.53837461053065	"Amphenicols"
2022-07-01	2.55373528150263	"Amphenicols"
2022-08-01	2.51400022881764	"Amphenicols"
2022-09-01	2.22959052615577	"Amphenicols"
2022-10-01	2.15031621437857	"Amphenicols"
2022-11-01	2.12914318589969	"Amphenicols"
2022-12-01	2.20471508270652	"Amphenicols"
2013-03-01	36.7618974962235	"SimPenicillins"
2013-04-01	36.8603230255146	"SimPenicillins"
2013-05-01	37.2122465361138	"SimPenicillins"
2013-06-01	37.0116763126269	"SimPenicillins"
2013-07-01	37.6071009447929	"SimPenicillins"
2013-08-01	37.548865631643	"SimPenicillins"
2013-09-01	37.7935588718451	"SimPenicillins"
2013-10-01	37.155695817014	"SimPenicillins"
2013-11-01	37.296148749701	"SimPenicillins"
2013-12-01	37.524327441425	"SimPenicillins"
2014-01-01	37.8666276393411	"SimPenicillins"
2014-02-01	37.5907731014513	"SimPenicillins"
2014-03-01	37.8415459848129	"SimPenicillins"
2014-04-01	37.6616422782551	"SimPenicillins"
2014-05-01	37.4376643263575	"SimPenicillins"
2014-06-01	36.5154622871241	"SimPenicillins"
2014-07-01	36.0250882451695	"SimPenicillins"
2014-08-01	36.5418277025762	"SimPenicillins"
2014-09-01	37.2785720640727	"SimPenicillins"
2014-10-01	37.5940106151284	"SimPenicillins"
2014-11-01	36.8188048710836	"SimPenicillins"
2014-12-01	37.3371946792593	"SimPenicillins"
2015-01-01	37.5925556802831	"SimPenicillins"
2015-02-01	37.3674310075115	"SimPenicillins"
2015-03-01	37.6574215500236	"SimPenicillins"
2015-04-01	37.4146074040815	"SimPenicillins"
2015-05-01	37.8189606342722	"SimPenicillins"
2015-06-01	37.9501465120165	"SimPenicillins"
2015-07-01	37.7376339690237	"SimPenicillins"
2015-08-01	37.9872202380474	"SimPenicillins"
2015-09-01	38.3044262782773	"SimPenicillins"
2015-10-01	38.9141426053327	"SimPenicillins"
2015-11-01	38.7773364284223	"SimPenicillins"
2015-12-01	37.7989127263986	"SimPenicillins"
2016-01-01	37.2856867222549	"SimPenicillins"
2016-02-01	36.5187377748766	"SimPenicillins"
2016-03-01	36.4230652111103	"SimPenicillins"
2016-04-01	35.7595193188868	"SimPenicillins"
2016-05-01	36.3460529741958	"SimPenicillins"
2016-06-01	36.8109683335307	"SimPenicillins"
2016-07-01	36.9359464843536	"SimPenicillins"
2016-08-01	36.6660532704255	"SimPenicillins"
2016-09-01	36.0372701240645	"SimPenicillins"
2016-10-01	35.9862669411086	"SimPenicillins"
2016-11-01	36.3915392501684	"SimPenicillins"
2016-12-01	35.7141886770164	"SimPenicillins"
2017-01-01	34.4444852721485	"SimPenicillins"
2017-02-01	34.5267469505937	"SimPenicillins"
2017-03-01	34.9584747361957	"SimPenicillins"
2017-04-01	36.2054481118804	"SimPenicillins"
2017-05-01	36.1706880016957	"SimPenicillins"
2017-06-01	36.7891828574082	"SimPenicillins"
2017-07-01	36.548190222745	"SimPenicillins"
2017-08-01	36.663615704107	"SimPenicillins"
2017-09-01	36.5927099364861	"SimPenicillins"
2017-10-01	36.8302281391646	"SimPenicillins"
2017-11-01	36.9198214334996	"SimPenicillins"
2017-12-01	35.98948930538	"SimPenicillins"
2018-01-01	35.9835145906239	"SimPenicillins"
2018-02-01	36.1838639666809	"SimPenicillins"
2018-03-01	36.6009945448072	"SimPenicillins"
2018-04-01	36.9432365066221	"SimPenicillins"
2018-05-01	36.7181039757822	"SimPenicillins"
2018-06-01	36.5313599419996	"SimPenicillins"
2018-07-01	36.6022838238881	"SimPenicillins"
2018-08-01	35.9544202135876	"SimPenicillins"
2018-09-01	35.5325915634494	"SimPenicillins"
2018-10-01	35.141137852696	"SimPenicillins"
2018-11-01	35.3062190809249	"SimPenicillins"
2018-12-01	36.102213414842	"SimPenicillins"
2019-01-01	36.9700773803028	"SimPenicillins"
2019-02-01	37.7229307333507	"SimPenicillins"
2019-03-01	37.9393125816102	"SimPenicillins"
2019-04-01	37.8024922534264	"SimPenicillins"
2019-05-01	37.3184446777369	"SimPenicillins"
2019-06-01	36.9471066528896	"SimPenicillins"
2019-07-01	36.9924527417479	"SimPenicillins"
2019-08-01	37.8298368053129	"SimPenicillins"
2019-09-01	38.2941700058581	"SimPenicillins"
2019-10-01	38.9277063321196	"SimPenicillins"
2019-11-01	38.7554179245056	"SimPenicillins"
2019-12-01	39.5902909864199	"SimPenicillins"
2020-01-01	39.5241703089816	"SimPenicillins"
2020-02-01	39.6967171598348	"SimPenicillins"
2020-03-01	39.2597563776433	"SimPenicillins"
2020-04-01	39.5204097741257	"SimPenicillins"
2020-05-01	39.1374963884451	"SimPenicillins"
2020-06-01	39.8071742980064	"SimPenicillins"
2020-07-01	39.6142495330248	"SimPenicillins"
2020-08-01	39.9482786353573	"SimPenicillins"
2020-09-01	39.577915647979	"SimPenicillins"
2020-10-01	39.0406517731124	"SimPenicillins"
2020-11-01	38.7486193162978	"SimPenicillins"
2020-12-01	39.5282970336743	"SimPenicillins"
2021-01-01	40.1736178944559	"SimPenicillins"
2021-02-01	40.7553045242461	"SimPenicillins"
2021-03-01	41.1398309703771	"SimPenicillins"
2021-04-01	41.5237608937165	"SimPenicillins"
2021-05-01	42.0169587934892	"SimPenicillins"
2021-06-01	42.6386100573818	"SimPenicillins"
2021-07-01	42.6526418248429	"SimPenicillins"
2021-08-01	42.3666840241718	"SimPenicillins"
2021-09-01	41.84106603351	"SimPenicillins"
2021-10-01	41.6062041996634	"SimPenicillins"
2021-11-01	41.6810971974804	"SimPenicillins"
2021-12-01	41.2459941085097	"SimPenicillins"
2022-01-01	40.8425121433137	"SimPenicillins"
2022-02-01	40.7402318266094	"SimPenicillins"
2022-03-01	40.7670869320678	"SimPenicillins"
2022-04-01	39.9833351808204	"SimPenicillins"
2022-05-01	39.8544731749879	"SimPenicillins"
2022-06-01	39.3781097741712	"SimPenicillins"
2022-07-01	39.9743959236031	"SimPenicillins"
2022-08-01	39.4397998596769	"SimPenicillins"
2022-09-01	39.9359053054248	"SimPenicillins"
2022-10-01	40.2390094586666	"SimPenicillins"
2022-11-01	41.0072460511521	"SimPenicillins"
2022-12-01	41.1655659711285	"SimPenicillins"
2013-03-01	21.8307051969541	"ExtPenicillins"
2013-04-01	22.1873563311184	"ExtPenicillins"
2013-05-01	22.0278853020439	"ExtPenicillins"
2013-06-01	21.5507024457615	"ExtPenicillins"
2013-07-01	21.7472968092906	"ExtPenicillins"
2013-08-01	22.3800788143587	"ExtPenicillins"
2013-09-01	22.8935151523512	"ExtPenicillins"
2013-10-01	22.3344189838695	"ExtPenicillins"
2013-11-01	22.1018299657676	"ExtPenicillins"
2013-12-01	22.2459067390446	"ExtPenicillins"
2014-01-01	21.9445704092407	"ExtPenicillins"
